tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,name,retweet_count,text,tweet_created,user_timezone
5.69654E+17,negative,1,Customer Service Issue,1,_BLeLLeN_,0,@TAA ive literally been holding for more than 2 HOURS now. i was told 2hrs. You all are sabotaging any chance i have of getting home,2/22/2015 16:25,Quito
5.69654E+17,negative,1,Can't Tell,0.6543,rafalotto,0,@TAA we're still here guys - you are the worst,2/22/2015 16:25,Brasilia
5.69654E+17,negative,1,longlines,0.69,rafalotto,0,@TAA 24 hours on the AirPort,2/22/2015 16:25,Brasilia
5.69654E+17,negative,1,Customer Service Issue,1,dibs65,0,@TAA - don't understand why I have zero Flt info- no email- 2 he wait time on ph lines- so much for Advan Mem :(,2/22/2015 16:25,
5.69654E+17,negative,1,Late Flight,0.628,RobVyvey,0,@TAA ok so why is it Late Flight? And for that matter why was my flight 4491 Cancelled Flighted this morning? I've been in YYZ since 5 AM.,2/22/2015 16:24,Eastern Time (US & Canada)
5.69654E+17,negative,1,Cancelled Flight,0.6726,BMichael319,0,"@TAA plane breaks, unloads the passengers, told to re enter to only come back off. Flight Cancelled Flightled, missed wedding. #badbusiness",2/22/2015 16:23,Indiana (East)
5.69653E+17,negative,1,Cancelled Flight,1,dibs65,0,@TAA - very upset with my hometown airline. Stuck in Den Flt Cancelled Flightled. Others here with me got new Flt info,2/22/2015 16:22,
5.69653E+17,negative,1,Flight Attendant Complaints,0.6762,Lioninflorida,0,@TAA absolutely worse cust. Svc ever experienced in 25 yrs of flying.  Supvrs at iah extremely rude. #poorservice #travel,2/22/2015 16:18,Eastern Time (US & Canada)
5.69653E+17,negative,1,Bad Flight,0.3627,Asigottech,0,"@TAA Kid upset, my staff upset (one accused of stealing fruit!!!!!) mistreatment due to airline policy of an Austic child.",2/22/2015 16:18,Helsinki
5.69652E+17,negative,1,Customer Service Issue,0.6659,MeereeneseKnot,0,@TAA I have been trying to get through to someone about my Cancelled Flightled flight tomorrow for over 4 hours.,2/22/2015 16:18,
5.69652E+17,negative,0.669,Late Flight,0.669,breakthemark,0,@TAA Trip cut 7 hrs short due to flight change/massive layovers/ no peanuts or crackers/ asked for H2O and received about 2oz.,2/22/2015 16:17,Pacific Time (US & Canada)
5.69652E+17,negative,0.6708,Cancelled Flight,0.6708,McKennon,0,@TAA Flight's Cancelled Flightled. Website says to call phone number.Phone says to check online.  How am I supposed to get some help?,2/22/2015 16:15,Atlantic Time (Canada)
5.69652E+17,negative,0.6451,Cancelled Flight,0.3618,rosieblisss,0,@TAA yes. We spent the whole day talking to agents and someone finally offered to let him stay in a hotel,2/22/2015 16:15,Eastern Time (US & Canada)
5.69652E+17,negative,1,Lost Luggage,0.6568,cloop87,0,@TAA flight from JFK to EGE was cxld after on runway for an hour. Flight moved to 7am but they won't give luggage back. Nice.,2/22/2015 16:14,Eastern Time (US & Canada)
5.69652E+17,negative,1,Late Flight,1,lesleysiu,0,@TAA delayed for two hours at ORD--&gt;CDG the one time I need to be there to catch a train... 😒,2/22/2015 16:14,Eastern Time (US & Canada)
5.69651E+17,negative,1,Customer Service Issue,1,LIGal19,0,@TAA not to mention its a three hour wait to get an agent on the phone.,2/22/2015 16:14,Quito
5.69651E+17,negative,1,Cancelled Flight,1,Eleonora7,0,@TAA Cancelled Flighted our flight and now are still delayed...NOT COOL.,2/22/2015 16:14,Eastern Time (US & Canada)
5.69651E+17,negative,1,Customer Service Issue,1,SchrierCar,0,@TAA we did for the last 8 hours.  Your customer service is horrendous.  I should have flown Delta,2/22/2015 16:13,
5.69651E+17,negative,1,Late Flight,1,drguzman,0,@TAA there is a full flight of customers sitting on the plane waiting for baggage to be loaded on AA 356 in DFW - why? 2 hour delay,2/22/2015 16:13,Central Time (US & Canada)
5.69651E+17,negative,1,Can't Tell,0.6418,LIGal19,0,@TAA why a different airport! I have no way of getting to a different airport.,2/22/2015 16:13,Quito
5.69651E+17,negative,1,Customer Service Issue,0.6659,tumitran,0,"@TAA AA agent said I repeated myself when I was explaining. I told him ""I understand English."" His reply?""Our conversation is over.""",2/22/2015 16:12,Eastern Time (US & Canada)
5.69651E+17,negative,1,Late Flight,0.3503,dotnetnate,0,"@TAA long wait? I literally went shopping at 3 different centers, had lunch and prepared dinner. surprise, it's winter! staff better",2/22/2015 16:12,Arizona
5.69651E+17,negative,1,Late Flight,1,SandraSSaid,0,@TAA AA 1657 was also over an hour Late Flight to depart Ohare and now we have no luggage. Not happy standing in a long line at baggage svc,2/22/2015 16:11,Eastern Time (US & Canada)
5.69651E+17,negative,0.6258,Cancelled Flight,0.6258,StarkJedi,0,@TAA is flight 2934 dfw to gsp going to be Cancelled Flightled tomorrow?,2/22/2015 16:10,
5.6965E+17,negative,1,Bad Flight,0.3363,redpaintrain,0,@TAA Stuck on the plane in Charlotte.  Going to miss my connection.  No words from staff. Maybe some damn pretzels?,2/22/2015 16:09,
5.6965E+17,neutral,1,,,HowardSlutsken,0,"@TAA Do you happen to know if that plane will be repainted, or fly ""off into the sunset?""",2/22/2015 16:09,Pacific Time (US & Canada)
5.6965E+17,negative,1,Cancelled Flight,1,kathyjazztx,0,@TAA - AA1344 Cancelled Flighted on 2.23 - rebooked on us air 623/544 on 2.24. Has to be a nonstop on 2.24 for us (2)?,2/22/2015 16:09,
5.6965E+17,negative,1,longlines,0.689,cwalshnews,0,@TAA today's wait was a violation of #dot #passengerbillofrights http://t.co/GxvFumn3iZ,2/22/2015 16:07,Pacific Time (US & Canada)
5.6965E+17,negative,1,Lost Luggage,1,SandraSSaid,0,@TAA arrived in lax from ord flight AA1657 NO LUGGAGE,2/22/2015 16:07,Eastern Time (US & Canada)
5.6965E+17,negative,1,Flight Attendant Complaints,0.3543,5amantha_marie,0,"@TAA I've got a BA flight as your airport couldn't accommodate us. We were left without any info. No vouchers for food,nothing.",2/22/2015 16:06,Amsterdam
5.69649E+17,negative,1,Late Flight,0.6877,natnicc,0,@TAA flight 1019 I need 2 b on the first flight out frm MIA 2 TPA. I'm extremely irritated. I've been at this airport for 5.5 hrs.,2/22/2015 16:05,
5.69649E+17,positive,1,,,hautetravelgirl,0,@TAA many trips coming up!  I will see you soon 😃,2/22/2015 16:05,
5.69649E+17,neutral,1,,,fritzmt,1,@TAA message and pics sent...,2/22/2015 16:04,Mountain Time (US & Canada)
5.69649E+17,negative,1,Late Flight,1,drguzman,0,@TAA flight 3056 in D/FW now delayed 2 hours waiting sitting in plane for baggage to be loaded - why?,2/22/2015 16:03,Central Time (US & Canada)
5.69648E+17,negative,1,Flight Booking Problems,1,MariaJesusV,0,@TAA … Been trying to book a whole new flight since 2 hours!! what is wrong with your website?,2/22/2015 16:01,Santiago
5.69648E+17,neutral,1,,,nrtaylor92,0,@TAA Considering it was purchased on the 21st and I attempted to use it again on the 21st I believe it would fit these parameters.,2/22/2015 15:59,Melbourne
5.69648E+17,positive,1,,,wooqiaoqi,0,"@TAA pretty impressed with the in flight entertainment. Full touch, usable, smooth, good selection.",2/22/2015 15:59,
5.69647E+17,negative,1,Customer Service Issue,0.6509,MariaJesusV,0,@TAA Now your site is not working! WTF,2/22/2015 15:57,Santiago
5.69647E+17,negative,1,Can't Tell,0.701,la_anne,0,"@TAA @TAA @TAA can you help? @SpiritAirlines is in the wrong, stuck in Florida 3days. They need to learn from real airlines.",2/22/2015 15:56,
5.69647E+17,negative,1,Cancelled Flight,0.6217,JamieStrong38,0,@TAA it wasn't ' disrupted' it was Cancelled Flightled. Airport agents were horrendous. Sharon was your saviour,2/22/2015 15:56,
5.69647E+17,positive,1,,,HertzOnMyCouch,0,@TAA I'm great thanks keep up the good work,2/22/2015 15:56,
5.69647E+17,negative,1,Late Flight,0.6762,vanessaannz,0,@TAA my flight has been delayed &amp; I can't talk reach anyone in customer service because of high call volume.,2/22/2015 15:55,Alaska
5.69647E+17,negative,1,Can't Tell,0.6715,219jondn,0,@TAA why does your RTW planner (spec. Circle Pacific) not let me even plan the demo routes from your website?,2/22/2015 15:55,Quito
5.69646E+17,negative,0.6575,Can't Tell,0.3525,celiseev,0,@TAA @dfwairport listening to all the flights taking off over my house and kicking myself for Flight Booking Problems an AM flight tomorrow. Iceday?,2/22/2015 15:54,Central Time (US & Canada)
5.69646E+17,negative,1,Cancelled Flight,0.6548,la_anne,0,@TAA @TAA @TAA I am going to be stuck in Florida for 3 days because @SpiritAirlines wouldn't hold my connecting flight to LGA,2/22/2015 15:53,
5.69646E+17,neutral,0.6551,,0,colts482,0,"@TAA yes, I will do just that as soon as I have a moment to gather my thoughts.",2/22/2015 15:53,
5.69646E+17,negative,1,Customer Service Issue,1,SilverStim,0,@TAA I even went to ticket counter and got no help,2/22/2015 15:53,
5.69646E+17,negative,1,Cancelled Flight,0.6925,McKennon,0,@TAA Just learned my flight is Cancelled Flightled.can't get through by phone and don't see any option for assistance online. Any suggestions?,2/22/2015 15:52,Atlantic Time (Canada)
5.69646E+17,negative,1,Customer Service Issue,0.6575,larrylarry,0,"@TAA Got an email about an itinerary change, but can't seem to get to anyone on phone. New flight time doesn't work for me. Help?",2/22/2015 15:51,Eastern Time (US & Canada)
5.69646E+17,neutral,0.6556,,0,MO3TVida,0,@TAA please help my flight appears Cancelled Flight 1503 from ft. Lauderdale to Dallas to LAX. Is there anything leaving from Mia or FLL? ThxU,2/22/2015 15:50,
5.69645E+17,negative,1,Customer Service Issue,0.6641,quadbaconHD,0,"@TAA 's computer systems are down, can't leave without a flight plan! Any ETA, American air?",2/22/2015 15:50,Central Time (US & Canada)
5.69645E+17,negative,1,Flight Booking Problems,0.3636,mattlurrie,0,.@TAA ReFlight Booking Problems for the following day is unacceptable. DMing you that and our phone number.,2/22/2015 15:49,Eastern Time (US & Canada)
5.69645E+17,negative,1,Cancelled Flight,0.3436,totestoked,0,@TAA I want the flight I have on hold. I don't want a new flight.,2/22/2015 15:49,Eastern Time (US & Canada)
5.69645E+17,negative,1,Late Flight,0.7149,Mwoodshop,0,@TAA Sitting at the gate on Flight 719 for an hour due to Sabre being down. What backup plan is in place if Sabre cannot be fixed?,2/22/2015 15:48,Eastern Time (US & Canada)
5.69645E+17,neutral,0.6579,,,KuperMini,0,@TAA @dfwairport got rebooked through the AA online app.,2/22/2015 15:47,
5.69645E+17,negative,1,Can't Tell,0.3582,CineDrones,0,@TAA please pray for us that our gear is not lost or stolen due to YOUR incompetent employees. #CNN #ABCNews #MSNBC #Photography,2/22/2015 15:47,Eastern Time (US & Canada)
5.69645E+17,positive,0.3642,,0,jkhoey,1,@TAA shoutout to the agent on duty now @ Gate B1 #ABQ / outstanding customer service w delayed FLT 336 http://t.co/OoEJ4d4JoP,2/22/2015 15:47,Eastern Time (US & Canada)
5.69644E+17,negative,1,Can't Tell,0.6626,bfriend10,0,@TAA ...is this how you want to treat your platinum (and two gold) flyers??,2/22/2015 15:46,
5.69644E+17,negative,1,Flight Attendant Complaints,0.6521,CineDrones,0,@TAA Your gate attendants in ABQ are awful as was your service. You should be ashamed. Terrible experience here from start to finish,2/22/2015 15:46,Eastern Time (US & Canada)
5.69644E+17,negative,1,Late Flight,1,bfriend10,0,"@TAA Still sitting in airport as 6:05 flt delayed until 6:55...but still not boarding, what is happening?  No info....",2/22/2015 15:46,
5.69644E+17,negative,1,Flight Attendant Complaints,1,andrearothcraig,0,"@TAA @sa_craig no gate agent, and only 3 PA updates for 3 hours, hinted at abandonment. horrible experience for all passengers.",2/22/2015 15:45,Central Time (US & Canada)
5.69644E+17,negative,1,Cancelled Flight,1,bfriend10,0,"@TAA been a very long day in Philly...12:13pm flt to ORD Cancelled Flighted with NO notice, no message, no email.  NOT NICE FOR WE PLATINUMS.",2/22/2015 15:45,
5.69644E+17,negative,1,Cancelled Flight,0.676,farfalla818,0,@TAA my travel for tomorrow was Cancelled Flightled and then stupidly rebooked for tomorrow! I can't get through to reservations!,2/22/2015 15:44,
5.69644E+17,neutral,1,,,KiraMercedes_,0,@TAA what name and department does it come under? Thanks,2/22/2015 15:44,London
5.69644E+17,negative,1,Cancelled Flight,1,MattWalter13,0,@TAA 1416 Cancelled Flightled? Can't get out for two days? No explanation?,2/22/2015 15:43,
5.69643E+17,negative,1,Customer Service Issue,1,andrearothcraig,0,"@TAA @sa_craig no, not helped one bit. actually ended up driving home due to extreme disorganization and lack of communication.",2/22/2015 15:42,Central Time (US & Canada)
5.69643E+17,negative,1,Customer Service Issue,1,letyak,0,@TAA United needs our ticket number since you rebooked us and you gave the incorrect ticket number now we can't check in #help,2/22/2015 15:42,Eastern Time (US & Canada)
5.69643E+17,negative,0.6512,Customer Service Issue,0.6512,sarrraright,0,#nothelpful MT @TAA: Our call volume is extremely high today. Our apologies. Please continue contacting Reservations for assistance.,2/22/2015 15:42,Eastern Time (US & Canada)
5.69643E+17,negative,1,Customer Service Issue,0.6504,KellyOlexa,0,"@TAA I've been trying to call to cxl a reservation for tomorrow, due to needing surgery this week - cannot get through?",2/22/2015 15:42,Central Time (US & Canada)
5.69643E+17,negative,1,Customer Service Issue,1,galen_emery,0,@TAA I can't keep dialing you guys all day. Can I get into the callback queue?,2/22/2015 15:41,Pacific Time (US & Canada)
5.69643E+17,neutral,0.6783,,0,PepdogSez,0,@TAA Cancelled Flight previous request. Will accept ticket number for document number,2/22/2015 15:41,Central Time (US & Canada)
5.69643E+17,negative,1,Customer Service Issue,1,lindseyjerin,0,@TAA I've called that and they said they can't help me and it's out of their hands. I really feel like an under appreciated customer,2/22/2015 15:40,Quito
5.69643E+17,neutral,0.6668,,0,albertiagustin,0,@TAA 62 inches !?,2/22/2015 15:39,Santiago
5.69643E+17,positive,1,,,DanielLassman,0,@TAA Thank you. Good suggestion. I checked and we were not rebooked. We'll keep checking and looking for other flights,2/22/2015 15:39,Eastern Time (US & Canada)
5.69643E+17,negative,1,Customer Service Issue,1,jenw714,0,@TAA they could be seen if your horrible customer service group would actually update the information! Never fly American again!,2/22/2015 15:39,Central Time (US & Canada)
5.69642E+17,neutral,0.631,,0,PepdogSez,0,@TAA Am on web site requesting refund for Cancelled Flightled flight. It requires numerical document number. Where get it?,2/22/2015 15:38,Central Time (US & Canada)
5.69642E+17,positive,0.6516,,,louiswoof,0,"@TAA Hmm. Looks like you looked at my tweet from last month, not this one. Was able to get U.K. agent to help me, thanks.",2/22/2015 15:37,
5.69642E+17,negative,1,Bad Flight,0.6646,LeoSouza1977,0,"@TAA Stuck on a plane at JFK: food was not on the plane now we need to wait crew to push back the plane. Good job, AA!",2/22/2015 15:37,Eastern Time (US & Canada)
5.69642E+17,negative,0.6835,Customer Service Issue,0.6835,cwalshnews,0,@TAA no one met flight 1081 to LAX to tell passengers where to go or what flights they were rebooked on #badmgmt #AmericanAirlines,2/22/2015 15:37,Pacific Time (US & Canada)
5.69642E+17,negative,1,Flight Booking Problems,0.3546,Cameratown,0,@TAA while I'm aggravated - shouldn't baggage fees disappear now that gas prices have dropped?,2/22/2015 15:36,Eastern Time (US & Canada)
5.69642E+17,positive,1,,,Dawn_Davis,0,"“@TAA: @Dawn_Davis You're very welcome, Dawn. We love taking you flying. Let's do it again!” Again in 1 week!",2/22/2015 15:36,Central Time (US & Canada)
5.69642E+17,negative,1,Late Flight,0.6833,praywinn,0,@TAA never fails to disappoint. waiting at jfk an hour after scheduled take off and still no word on departure,2/22/2015 15:36,Eastern Time (US & Canada)
5.69642E+17,negative,1,Lost Luggage,1,Princessk91,0,"@TAA one of my luggage didn't made it onto my flight, hope it really gets here tomorrow, as I was told 😓😭",2/22/2015 15:36,Atlantic Time (Canada)
5.69642E+17,negative,1,Lost Luggage,1,edhgro,0,"@TAA lost my wife's luggage and nobody gives you and answer, all they say is go here or call there.",2/22/2015 15:35,
5.69642E+17,neutral,1,,,exclusiveaccess,0,@TAA check your dm pls,2/22/2015 15:35,Eastern Time (US & Canada)
5.69642E+17,negative,1,Flight Attendant Complaints,0.6654,cwalshnews,0,@TAA why don't you have driver service to get employees to work in bad weather like hospitals etc #badmgmt #AmericanAirlines,2/22/2015 15:35,Pacific Time (US & Canada)
5.69642E+17,negative,1,Customer Service Issue,1,Cameratown,0,@TAA the fact that that rule makes it poor customer service. I can Cancelled Flight/change on @TAA with no penalty or hoops.,2/22/2015 15:35,Eastern Time (US & Canada)
5.69642E+17,positive,1,,,TreyWheelerCEO,0,@TAA Thank you! You will see me :),2/22/2015 15:35,Eastern Time (US & Canada)
5.69641E+17,negative,1,Customer Service Issue,0.6652,clara_ennist,0,@TAA a phone call or email when you Cancelled Flight a flight would be lovely.,2/22/2015 15:34,
5.69641E+17,neutral,0.655,,,afeltus,0,@TAA a guy try right...,2/22/2015 15:34,Eastern Time (US & Canada)
5.69641E+17,negative,1,Late Flight,1,erina_jones,0,@TAA You've now put me on a BA flight - can I get access for 2 for the lounge? Been at ORD for 11.5 hrs now and still have 5 to go.,2/22/2015 15:33,
5.69641E+17,negative,1,Flight Attendant Complaints,0.3769,cwalshnews,0,@TAA flight 1081 from IAD to LAX sat for more than 3hrs because ground crew couldn't drive in snow #badmgmt #AmericanAirlines,2/22/2015 15:33,Pacific Time (US & Canada)
5.69641E+17,positive,0.3611,,0,lmaxwell11,0,"@TAA Haha I had a boarding pass for 12B, was boarding the plane and the gate agent told me to go to 41G. I'm here now. No worries.",2/22/2015 15:32,Central Time (US & Canada)
5.6964E+17,negative,1,Cancelled Flight,0.6948,Hoffbuhr,0,@TAA you cxl both my flights to/from DFW to CLL w/o notice then treat me like trash on the phone and offer no compensation? WTH?,2/22/2015 15:29,Arizona
5.6964E+17,negative,1,Can't Tell,0.6676,manuel_c,0,"As am I, @TAA - but thankfully there was a @TAA lounge next door. Really not impressed by oneworld partnerships :(",2/22/2015 15:29,Eastern Time (US & Canada)
5.6964E+17,negative,1,Late Flight,1,CavaTed,0,@TAA delayed.....wow,2/22/2015 15:28,Eastern Time (US & Canada)
5.6964E+17,negative,1,Cancelled Flight,1,kaps12,0,@TAA My flt AA375 for 02/23 got cncled and i cant get hold of a CSR so i can get alternate arrangement. Plz help,2/22/2015 15:28,
5.6964E+17,negative,1,Cancelled Flight,1,letyak,0,@TAA our flight was Cancelled Flightled and rebooked to United. You didn't give them accurate ticket number now we can't check in. #annoyed,2/22/2015 15:27,Eastern Time (US & Canada)
5.6964E+17,negative,1,Customer Service Issue,1,jameswester,0,@TAA You guys are totally losing me. I've been an AA fan for years but telling me reps are busy and hanging up on me is really bad.,2/22/2015 15:27,Central Time (US & Canada)
5.69639E+17,negative,1,Late Flight,0.3581,rhowltx,0,"@TAA @NY_NJairports AA1224: 45 mins for Priority bags to arrive, now Late Flight for evening plans! Delta 20 min bag guarantee anyone? :(",2/22/2015 15:24,
5.69639E+17,negative,1,Customer Service Issue,1,cjdjpdx,0,@TAA sitting in a 2 hour long at least phone queue. Hoping I get things rebooked in time or at least some plastic wings. #tears,2/22/2015 15:23,America/Los_Angeles
5.69639E+17,negative,0.661,Late Flight,0.3443,weshartley,0,@TAA it's always better to find out equipment is INOP on the ground than in the air! #safetyfirst,2/22/2015 15:22,Central Time (US & Canada)
5.69638E+17,negative,1,Customer Service Issue,0.375,andreawalls21,0,@TAA is rude a hiring requirement at key west airport shaking my head,2/22/2015 15:22,
5.69638E+17,neutral,1,,,mirmanwar,0,@TAA can I DM you info?,2/22/2015 15:22,Quito
5.69638E+17,negative,1,Late Flight,1,ezemanalyst,0,"@TAA 11 out of 11 delayed flights, you suck and getting worse",2/22/2015 15:21,
5.69638E+17,negative,1,Late Flight,1,PatrichRuben,0,@TAA Tired of sitting on a delayed #1702 again and again computer down,2/22/2015 15:19,Quito
5.69637E+17,negative,1,Customer Service Issue,0.3694,georgetietjen,0,@TAA @dotnetnate Two hour wait for EXPs as I sit on a JFK PHX flight because US computers are down. Any shot at an LAX flight?,2/22/2015 15:16,
5.69637E+17,positive,1,,,SarahM0en,0,@TAA awesome! Thx,2/22/2015 15:15,Central Time (US & Canada)
5.69636E+17,negative,1,Customer Service Issue,0.6403,chuneke,0,"@TAA @SeguineJ AA - this is a joke, right? That line isn't even accepting calls right now - they just hang up.",2/22/2015 15:14,Athens
5.69636E+17,negative,1,Flight Booking Problems,0.6541,jtotheizzoe,0,"@TAA yes, and rebooked incorrectly.",2/22/2015 15:13,Central Time (US & Canada)
5.69636E+17,negative,1,Customer Service Issue,0.6431,mattireland238,0,"@TAA fair enough. But they could have at least told us. Once again it's the lack of communication. Delays happen, just tell me",2/22/2015 15:13,
5.69636E+17,negative,1,Customer Service Issue,1,SentieriMelinda,0,@TAA even with calls you haven't been able to help us anyway. #nevergettinghome,2/22/2015 15:12,
5.69635E+17,negative,1,Cancelled Flight,1,rakugojon,0,@TAA 2293 is the Cancelled Flightled one,2/22/2015 15:10,London
5.69635E+17,positive,1,,,ChipAcker,0,@TAA 1138 got us to LGA safely. Thanks for taking the time to make the plane safe before flying!,2/22/2015 15:10,Eastern Time (US & Canada)
5.69635E+17,negative,1,Cancelled Flight,1,sarahzou,0,"@TAA Cancelled Flightled my flight, didn't notify me, and I can only rebook by phone, but can't get through to an agent. Epic. Fail.",2/22/2015 15:08,Central Time (US & Canada)
5.69635E+17,negative,1,Customer Service Issue,1,jadedhippie09,0,"@TAA i was just severely upset by the rude cs rep. I get she's prob stressed, but I am too! An ""aw, let me help"" cld mk it btr",2/22/2015 15:08,
5.69634E+17,negative,1,Customer Service Issue,0.6664,jadedhippie09,0,"@TAA while I'm sensitive to this fact, I don't believe that warrants poor service. A little help &amp; compassion goes a long way.",2/22/2015 15:06,
5.69634E+17,positive,1,,,benkohl,0,@TAA Flight attendant #YeseniaHernandez provided excellent service among peculiar conditions throughout the day ✈ :-),2/22/2015 15:05,Central Time (US & Canada)
5.69634E+17,negative,1,Customer Service Issue,0.6787,SeguineJ,0,@TAA I did. 5 times. With 4 of those being hung up on. The other one it finally sent me to the call back notification. #FixYourStuff,2/22/2015 15:03,Central Time (US & Canada)
5.69633E+17,negative,1,Late Flight,0.6668,MarciNeedham,0,"@TAA complt incompetence on flt 295.Lav delay from a pln that lnded last nite, no internet and poor svc. Not what I expect from u.",2/22/2015 15:03,
5.69633E+17,positive,1,,,BethanySWinters,1,@TAA Just landed - crew couldn't have been more gracious or accommodating. Although a long delay I appreciate your prompt response!,2/22/2015 15:02,Pacific Time (US & Canada)
5.69633E+17,negative,1,Customer Service Issue,1,JasonShaw2,2,@TAA why would I bother wasting my time calling them when they are gunna do nothing,2/22/2015 15:01,Eastern Time (US & Canada)
5.69633E+17,negative,1,Cancelled Flight,0.6672,tim_sheehy,0,@TAA five times at last count,2/22/2015 14:59,Central Time (US & Canada)
5.69633E+17,negative,1,Late Flight,0.6786,Aero0729,0,@TAA as usual my next flight shows on time but it's suppose to leave in 5 minutes and hasn't boarded,2/22/2015 14:59,
5.69633E+17,negative,0.6385,Flight Booking Problems,0.6385,rakugojon,0,@TAA 250 I'm not sure if I'm rebooked now. In a line at airport trying to work it out. The earlier I can get to SFO the better:(,2/22/2015 14:59,London
5.69632E+17,negative,0.6456,Flight Booking Problems,0.3477,skyfullofbacon,0,"@TAA Orbitz has only shown ""priority"" seats since we booked &amp; paid 3 weeks ago.",2/22/2015 14:57,Central Time (US & Canada)
5.69632E+17,negative,0.6779,Cancelled Flight,0.6779,Fly_Shreveport,0,"@TAA has Cancelled Flighted their last 3 flight into SHV tonight &amp; all flights for tomorrow, Feb. 23, out of SHV and multiple flight into SHV.",2/22/2015 14:57,Central Time (US & Canada)
5.69632E+17,negative,1,Bad Flight,0.6952,Aero0729,0,@TAA this might look good but the pita is inedible. Last year delicious shrimp cocktail. This year garbage http://t.co/Sotl8XQsrp,2/22/2015 14:56,
5.69632E+17,negative,1,Customer Service Issue,1,JasonShaw2,2,@TAA that's if it is ever complete and if i can ever get through customer service #theydontanswer,2/22/2015 14:56,Eastern Time (US & Canada)
5.69632E+17,negative,1,Flight Booking Problems,0.6612,m0nica,0,"@TAA Where are your tickets offices in Boston? Impossible to book by phone or use vouchers on website, what a headache. PLEASE HELP!",2/22/2015 14:56,Mid-Atlantic
5.69632E+17,negative,1,Can't Tell,0.6567,skyfullofbacon,0,"@TAA not sure what this means but son and I will certainly have operational needs for seats during Flt. 1679 next Friday, yet...",2/22/2015 14:56,Central Time (US & Canada)
5.69632E+17,positive,1,,,willie_funk,0,@TAA flights have been on time Late Flightly though!,2/22/2015 14:56,
5.69632E+17,negative,1,Customer Service Issue,1,tcunningham10,0,@TAA @SentieriMelinda Any updates? It shouldn't take hours for assistance. I love @TAA,2/22/2015 14:55,Eastern Time (US & Canada)
5.69632E+17,negative,1,Customer Service Issue,0.6664,Aero0729,0,@TAA I've flown you many years without a complaint. You should start listening to your customers.  You went from first to worst,2/22/2015 14:55,
5.69632E+17,negative,1,Customer Service Issue,0.6655,itsNGHTMRE,1,@TAA Cancelled Flightled 2 of my flights for maintenance. Customer service desk is empty... Can I get a hotel at least? http://t.co/ypbkCiRBXu,2/22/2015 14:55,Pacific Time (US & Canada)
5.69631E+17,negative,1,Bad Flight,0.7087,Aero0729,0,@TAA served me rubber pasta covered In sauce that tastes like plastic. Do you have any food for human consumption anymore ?,2/22/2015 14:54,
5.69631E+17,negative,1,Customer Service Issue,1,leemikezapata,0,"@TAA why do #exp members have to wait ""over 2 hours"" to speak with an operator? Surely this is a mistake?",2/22/2015 14:54,
5.69631E+17,negative,1,Cancelled Flight,1,Diane_Lowery,0,@TAA u Cancelled Flightled my flight for tomorrow and tell me to call reservations but then refuse to take my call!!!  #not cool #hateful,2/22/2015 14:54,Central Time (US & Canada)
5.69631E+17,negative,0.6681,Customer Service Issue,0.6681,willie_funk,0,@TAA No worries they called back 4 hrs Late Flightr while I was asleep and took an additional $200 fee. So by AA standards everything's gr8,2/22/2015 14:54,
5.69631E+17,negative,1,Late Flight,0.6707,Davitossss,0,@TAA u cant spell airline and I trusted you to get me home on time and safe you are the worst #gobankrupt http://t.co/aM9CuieWO4,2/22/2015 14:53,
5.69631E+17,negative,0.6619,Late Flight,0.6619,superyan,0,@TAA TY Can you confirm or deny if AA953 left JFK? I want to figure out if more delays are in store. Internet giving different info.,2/22/2015 14:52,
5.69631E+17,negative,1,Customer Service Issue,0.6479,m0nica,0,"@TAA Where are your ticket offices in Boston? Impossible to book by phone or use voucher on website, what a headache! PLEASE HELP!",2/22/2015 14:52,Mid-Atlantic
5.69631E+17,negative,1,Late Flight,0.697,GaryBrickhouse,0,@TAA I changed my own flight to tonight. Why couldn't AA do that on my behalf instead of a flight tomorrow? Poor effort all around.,2/22/2015 14:51,
5.6963E+17,neutral,0.662,,0,williebikes,0,@TAA should be seeing this sunset from St. John usvi not philly!! http://t.co/DnDOepquKz,2/22/2015 14:50,
5.6963E+17,negative,1,Customer Service Issue,0.6681,JulianaSheldon,0,@TAA she should not only get a refund but also an apology for the deplorable service.,2/22/2015 14:50,Pacific Time (US & Canada)
5.6963E+17,negative,1,Lost Luggage,1,JulianaSheldon,0,"@TAA third you lost her bag &amp; after 50 mins of being on hold you told her she would ""eventually get her bag"" completely unacceptable",2/22/2015 14:49,Pacific Time (US & Canada)
5.6963E+17,negative,1,longlines,0.3582,JulianaSheldon,0,"@TAA second, she sat on the Tarmac for 3 hrs only to be told it would be 30 mins",2/22/2015 14:48,Pacific Time (US & Canada)
5.69629E+17,negative,1,Customer Service Issue,0.7188,tampajody,0,@TAA there's a direct from Miami w a seat but u rebooked niece Tuesday. Can't get through on phones? #customerservicefail,2/22/2015 14:46,Eastern Time (US & Canada)
5.69629E+17,negative,1,Flight Booking Problems,1,tyhamm28,0,@TAA you have such a confusing web site/complicated ordering process. This is why I typically fly @TAA.,2/22/2015 14:46,
